 Sphere shape
        4743 = number of dipoles in target
 1.000000 0.000000 0.000000 = A_1 vector
 0.000000 1.000000 0.000000 = A_2 vector
 1.000000 1.000000 1.000000 = (d_x,d_y,d_z)/d
 0.000000 0.000000 0.000000 = (x,y,z)/d
 JA  IX  IY  IZ ICOMP(x,y,z)
         269           1           0           5           1           1           1
         270           1           0           6           1           1           1
         271           1           0           7           1           1           1
         272           1           0           8           1           1           1
         273           1           1          -8           1           1           1
         274           1           1          -7           1           1           1
         275           1           1          -6           1           1           1
         276           1           1          -5           1           1           1
         277           1           1          -4           1           1           1
         278           1           1          -3           1           1           1
         279           1           1          -2           1           1           1
         280           1           1          -1           1           1           1
         281           1           1           0           1           1           1
         282           1           1           1           1           1           1
         283           1           1           2           1           1           1
         284           1           1           3           1           1           1
         285           1           1           4           1           1           1
         286           1           1           5           1           1           1
         287           1           1           6           1           1           1
         288           1           1           7           1           1           1
         289           1           1           8           1           1           1
         290           1           2          -8           1           1           1
         291           1           2          -7           1           1           1
         292           1           2          -6           1           1           1
         293           1           2          -5           1           1           1
         294           1           2          -4           1           1           1
         295           1           2          -3           1           1           1
         296           1           2          -2           1           1           1
         297           1           2          -1           1           1           1
         298           1           2           0           1           1           1
         299           1           2           1           1           1           1
         300           1           2           2           1           1           1
         301           1           2           3           1           1           1
         302           1           2           4           1           1           1
         303           1           2           5           1           1           1
         304           1           2           6           1           1           1
         305           1           2           7           1           1           1
         306           1           2           8           1           1           1
         307           1           3          -8           1           1           1
         308           1           3          -7           1           1           1
         309           1           3          -6           1           1           1
         310           1           3          -5           1           1           1
         311           1           3          -4           1           1           1
         312           1           3          -3           1           1           1
         313           1           3          -2           1           1           1
         314           1           3          -1           1           1           1
         315           1           3           0           1           1           1
         316           1           3           1           1           1           1
         317           1           3           2           1           1           1
         318           1           3           3           1           1           1
         319           1           3           4           1           1           1
         320           1           3           5           1           1           1
         321           1           3           6           1           1           1
         322           1           3           7           1           1           1
         323           1           3           8           1           1           1
         324           1           4          -8           1           1           1
         325           1           4          -7           1           1           1
         326           1           4          -6           1           1           1
         327           1           4          -5           1           1           1
         328           1           4          -4           1           1           1
         329           1           4          -3           1           1           1
         330           1           4          -2           1           1           1
         331           1           4          -1           1           1           1
         332           1           4           0           1           1           1
         333           1           4           1           1           1           1
         334           1           4           2           1           1           1
         335           1           4           3           1           1           1
         336           1           4           4           1           1           1
         337           1           4           5           1           1           1
         338           1           4           6           1           1           1
         339           1           4           7           1           1           1
         340           1           4           8           1           1           1
         341           1           5          -8           1           1           1
         342           1           5          -7           1           1           1
         343           1           5          -6           1           1           1
         344           1           5          -5           1           1           1
         345           1           5          -4           1           1           1
         346           1           5          -3           1           1           1
         347           1           5          -2           1           1           1
         348           1           5          -1           1           1           1
         349           1           5           0           1           1           1
         350           1           5           1           1           1           1
         351           1           5           2           1           1           1
         352           1           5           3           1           1           1
         353           1           5           4           1           1           1
         354           1           5           5           1           1           1
         355           1           5           6           1           1           1
         356           1           5           7           1           1           1
         357           1           5           8           1           1           1
         358           1           6          -8           1           1           1
         359           1           6          -7           1           1           1
         360           1           6          -6           1           1           1
         361           1           6          -5           1           1           1
         362           1           6          -4           1           1           1
         363           1           6          -3           1           1           1
         364           1           6          -2           1           1           1
         365           1           6          -1           1           1           1
         366           1           6           0           1           1           1
         367           1           6           1           1           1           1
         368           1           6           2           1           1           1
         369           1           6           3           1           1           1
         370           1           6           4           1           1           1
         371           1           6           5           1           1           1
         372           1           6           6           1           1           1
         373           1           6           7           1           1           1
         374           1           6           8           1           1           1
         375           1           7          -8           1           1           1
